family,timestamp,level,host,process,module,pid,source_ip,method,url,version,status,size,referer,user_agent,logger,message
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:c8:f4:55,bridge_name='br-int',has_traffic_filtering=True,id=0a0244ad-9f0e-484c-83d6-5b936ce09b50,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap0a0244ad-9f')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Took 1.69 seconds to deallocate network for instance."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.scheduler.client.report","Deleted allocation for instance 773b6615-e475-4ad6-88fc-73ade87f1a79"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:6b:1b:57,bridge_name='br-int',has_traffic_filtering=True,id=b260cd5d-13a6-4c53-b117-ee077b8f2bd5,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapb260cd5d-13')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Started (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Paused (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","During sync_power_state the instance has a pending task (spawning). Skip."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Stopped (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.claims","Claim successful on node parisaserver"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Creating image"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:6b:1b:57,bridge_name='br-int',has_traffic_filtering=True,id=b260cd5d-13a6-4c53-b117-ee077b8f2bd5,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapb260cd5d-13')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deleting instance files /opt/stack/data/nova/instances/51865cd0-9126-40f6-83b9-2487e4aa2830_del"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deletion of /opt/stack/data/nova/instances/51865cd0-9126-40f6-83b9-2487e4aa2830_del complete"
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Terminating instance"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Instance destroyed successfully."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:6b:1b:57,bridge_name='br-int',has_traffic_filtering=True,id=b260cd5d-13a6-4c53-b117-ee077b8f2bd5,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapb260cd5d-13')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deletion of /opt/stack/data/nova/instances/51865cd0-9126-40f6-83b9-2487e4aa2830_del complete"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Took 0.19 seconds to destroy the instance on the hypervisor."
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed"
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Build of instance 51865cd0-9126-40f6-83b9-2487e4aa2830 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 51865cd0-9126-40f6-83b9-2487e4aa2830 aborted: Failed to allocate the network(s), not rescheduling."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:6b:1b:57,bridge_name='br-int',has_traffic_filtering=True,id=b260cd5d-13a6-4c53-b117-ee077b8f2bd5,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapb260cd5d-13')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Took 1.27 seconds to deallocate network for instance."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:d3:35:39,bridge_name='br-int',has_traffic_filtering=True,id=1fa33b1f-1fd4-43bf-9ecc-d7a43551d6da,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap1fa33b1f-1f')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.scheduler.client.report","Deleted allocation for instance 51865cd0-9126-40f6-83b9-2487e4aa2830"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Started (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Paused (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","During sync_power_state the instance has a pending task (spawning). Skip."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Stopped (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.claims","Claim successful on node parisaserver"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Creating image"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:d3:35:39,bridge_name='br-int',has_traffic_filtering=True,id=1fa33b1f-1fd4-43bf-9ecc-d7a43551d6da,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap1fa33b1f-1f')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deleting instance files /opt/stack/data/nova/instances/c0e03177-9415-42c7-b76e-024ee27ad4e5_del"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deletion of /opt/stack/data/nova/instances/c0e03177-9415-42c7-b76e-024ee27ad4e5_del complete"
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Terminating instance"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Instance destroyed successfully."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:d3:35:39,bridge_name='br-int',has_traffic_filtering=True,id=1fa33b1f-1fd4-43bf-9ecc-d7a43551d6da,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap1fa33b1f-1f')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deletion of /opt/stack/data/nova/instances/c0e03177-9415-42c7-b76e-024ee27ad4e5_del complete"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Took 0.31 seconds to destroy the instance on the hypervisor."
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed"
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Build of instance c0e03177-9415-42c7-b76e-024ee27ad4e5 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance c0e03177-9415-42c7-b76e-024ee27ad4e5 aborted: Failed to allocate the network(s), not rescheduling."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:d3:35:39,bridge_name='br-int',has_traffic_filtering=True,id=1fa33b1f-1fd4-43bf-9ecc-d7a43551d6da,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap1fa33b1f-1f')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Took 1.46 seconds to deallocate network for instance."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.scheduler.client.report","Deleted allocation for instance c0e03177-9415-42c7-b76e-024ee27ad4e5"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:82:09:f9,bridge_name='br-int',has_traffic_filtering=True,id=7fb9e6ec-4b41-4737-9a75-3bf13e4f3f0f,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap7fb9e6ec-4b')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Started (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Paused (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","During sync_power_state the instance has a pending task (spawning). Skip."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Stopped (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.claims","Claim successful on node parisaserver"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Creating image"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:82:09:f9,bridge_name='br-int',has_traffic_filtering=True,id=7fb9e6ec-4b41-4737-9a75-3bf13e4f3f0f,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap7fb9e6ec-4b')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deleting instance files /opt/stack/data/nova/instances/713ec47c-f5fe-4496-a8c2-a31740dffcf3_del"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deletion of /opt/stack/data/nova/instances/713ec47c-f5fe-4496-a8c2-a31740dffcf3_del complete"
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Terminating instance"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Instance destroyed successfully."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:82:09:f9,bridge_name='br-int',has_traffic_filtering=True,id=7fb9e6ec-4b41-4737-9a75-3bf13e4f3f0f,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap7fb9e6ec-4b')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deletion of /opt/stack/data/nova/instances/713ec47c-f5fe-4496-a8c2-a31740dffcf3_del complete"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Took 0.23 seconds to destroy the instance on the hypervisor."
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed"
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Build of instance 713ec47c-f5fe-4496-a8c2-a31740dffcf3 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 713ec47c-f5fe-4496-a8c2-a31740dffcf3 aborted: Failed to allocate the network(s), not rescheduling."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:82:09:f9,bridge_name='br-int',has_traffic_filtering=True,id=7fb9e6ec-4b41-4737-9a75-3bf13e4f3f0f,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap7fb9e6ec-4b')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Took 1.31 seconds to deallocate network for instance."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.scheduler.client.report","Deleted allocation for instance 713ec47c-f5fe-4496-a8c2-a31740dffcf3"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:2f:ed:d2,bridge_name='br-int',has_traffic_filtering=True,id=6715e6d3-4028-4c17-a8ff-640807a3da94,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap6715e6d3-40')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Stopped (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Started (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Paused (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","During sync_power_state the instance has a pending task (spawning). Skip."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.claims","Claim successful on node parisaserver"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Creating image"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:2f:ed:d2,bridge_name='br-int',has_traffic_filtering=True,id=6715e6d3-4028-4c17-a8ff-640807a3da94,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap6715e6d3-40')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deleting instance files /opt/stack/data/nova/instances/9e6d0443-28cf-479f-9930-65897ab71836_del"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deletion of /opt/stack/data/nova/instances/9e6d0443-28cf-479f-9930-65897ab71836_del complete"
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Terminating instance"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Instance destroyed successfully."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:2f:ed:d2,bridge_name='br-int',has_traffic_filtering=True,id=6715e6d3-4028-4c17-a8ff-640807a3da94,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap6715e6d3-40')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deletion of /opt/stack/data/nova/instances/9e6d0443-28cf-479f-9930-65897ab71836_del complete"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Took 0.20 seconds to destroy the instance on the hypervisor."
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed"
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Build of instance 9e6d0443-28cf-479f-9930-65897ab71836 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 9e6d0443-28cf-479f-9930-65897ab71836 aborted: Failed to allocate the network(s), not rescheduling."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:2f:ed:d2,bridge_name='br-int',has_traffic_filtering=True,id=6715e6d3-4028-4c17-a8ff-640807a3da94,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap6715e6d3-40')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Took 1.66 seconds to deallocate network for instance."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.scheduler.client.report","Deleted allocation for instance 9e6d0443-28cf-479f-9930-65897ab71836"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:06:22:7f,bridge_name='br-int',has_traffic_filtering=True,id=3830ec49-72c3-41b8-b01a-ab4037c2ac2d,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap3830ec49-72')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Stopped (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Started (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Paused (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","During sync_power_state the instance has a pending task (spawning). Skip."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.claims","Claim successful on node parisaserver"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Creating image"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:06:22:7f,bridge_name='br-int',has_traffic_filtering=True,id=3830ec49-72c3-41b8-b01a-ab4037c2ac2d,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap3830ec49-72')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deleting instance files /opt/stack/data/nova/instances/01c942ae-7fb8-4c31-9815-eb4d67e618e2_del"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deletion of /opt/stack/data/nova/instances/01c942ae-7fb8-4c31-9815-eb4d67e618e2_del complete"
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Terminating instance"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Instance destroyed successfully."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:06:22:7f,bridge_name='br-int',has_traffic_filtering=True,id=3830ec49-72c3-41b8-b01a-ab4037c2ac2d,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap3830ec49-72')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deletion of /opt/stack/data/nova/instances/01c942ae-7fb8-4c31-9815-eb4d67e618e2_del complete"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Took 0.19 seconds to destroy the instance on the hypervisor."
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed"
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Build of instance 01c942ae-7fb8-4c31-9815-eb4d67e618e2 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance 01c942ae-7fb8-4c31-9815-eb4d67e618e2 aborted: Failed to allocate the network(s), not rescheduling."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:06:22:7f,bridge_name='br-int',has_traffic_filtering=True,id=3830ec49-72c3-41b8-b01a-ab4037c2ac2d,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap3830ec49-72')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Took 1.38 seconds to deallocate network for instance."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.scheduler.client.report","Deleted allocation for instance 01c942ae-7fb8-4c31-9815-eb4d67e618e2"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:87:7c:d2,bridge_name='br-int',has_traffic_filtering=True,id=8ec4023f-bcc0-48c9-ad2c-1939597ea390,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap8ec4023f-bc')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Stopped (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Started (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Paused (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","During sync_power_state the instance has a pending task (spawning). Skip."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.claims","Claim successful on node parisaserver"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Creating image"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:87:7c:d2,bridge_name='br-int',has_traffic_filtering=True,id=8ec4023f-bcc0-48c9-ad2c-1939597ea390,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap8ec4023f-bc')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deleting instance files /opt/stack/data/nova/instances/af208a2c-9c1e-41fc-a762-090a138d59f7_del"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deletion of /opt/stack/data/nova/instances/af208a2c-9c1e-41fc-a762-090a138d59f7_del complete"
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Instance failed to spawn: nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Terminating instance"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Instance destroyed successfully."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:87:7c:d2,bridge_name='br-int',has_traffic_filtering=True,id=8ec4023f-bcc0-48c9-ad2c-1939597ea390,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap8ec4023f-bc')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deletion of /opt/stack/data/nova/instances/af208a2c-9c1e-41fc-a762-090a138d59f7_del complete"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Took 0.21 seconds to destroy the instance on the hypervisor."
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Failed to allocate network(s): nova.exception.VirtualInterfaceCreateException: Virtual Interface creation failed"
application,"","ERROR","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Build of instance af208a2c-9c1e-41fc-a762-090a138d59f7 aborted: Failed to allocate the network(s), not rescheduling.: nova.exception.BuildAbortException: Build of instance af208a2c-9c1e-41fc-a762-090a138d59f7 aborted: Failed to allocate the network(s), not rescheduling."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:87:7c:d2,bridge_name='br-int',has_traffic_filtering=True,id=8ec4023f-bcc0-48c9-ad2c-1939597ea390,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap8ec4023f-bc')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","Took 1.23 seconds to deallocate network for instance."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.scheduler.client.report","Deleted allocation for instance af208a2c-9c1e-41fc-a762-090a138d59f7"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:2a:2b:22,bridge_name='br-int',has_traffic_filtering=True,id=cf60a33a-4cfc-4132-908f-11c19680b49c,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapcf60a33a-4c')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Started (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Paused (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","During sync_power_state the instance has a pending task (spawning). Skip."
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.manager","VM Stopped (Lifecycle Event)"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.compute.claims","Claim successful on node parisaserver"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Creating image"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","os_vif","Successfully unplugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:2a:2b:22,bridge_name='br-int',has_traffic_filtering=True,id=cf60a33a-4cfc-4132-908f-11c19680b49c,network=Network(e1d05e71-2633-456c-a795-7824d1006934),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapcf60a33a-4c')"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deleting instance files /opt/stack/data/nova/instances/b8cd60a8-45ec-492b-85bd-dac8c60419ac_del"
application,"","INFO","","","",-1,"","","","",-1,-1,"","","nova.virt.libvirt.driver","Deletion of /opt/stack/data/nova/instances/b8cd60a8-45ec-492b-85bd-dac8c60419ac_del complete"
